Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
EAGLE,223.0,,0.184,441.25,118,,181.851428571429,420,420,14.695943,Tubing Pressure,2991.45599653424
EAGLE,224.0,,0.183,464.906,128,,182.674285714286,420,420,14.695943,Tubing Pressure,3017.9974075923
EAGLE,225.0,,0.183,463.456,120,,183.497142857143,420,420,14.695943,Tubing Pressure,3008.01634271775
EAGLE,226.0,,0.183,429.751,110,,184.32,420,420,14.695943,Tubing Pressure,2976.61699288408
EAGLE,227.0,,0.182,463.75,125,,185.142857142857,420,420,14.695943,Tubing Pressure,3015.96279178517
EAGLE,228.0,,0.172,479.235,115,,185.965714285714,420,420,14.695943,Tubing Pressure,3030.59111504234
EAGLE,229.0,,0.164,419.891,151,,186.788571428571,300,300,14.695943,Tubing Pressure,2893.78095576791
EAGLE,230.0,,0.164,442.002,110,,187.611428571429,400,400,14.695943,Tubing Pressure,2997.20793523941
EAGLE,231.0,,0.177,454.997,110,,188.434285714286,400,400,14.695943,Tubing Pressure,2976.76062842571
EAGLE,232.0,,0.178,455.448,111,,189.257142857143,400,400,14.695943,Tubing Pressure,2976.11317339986
EAGLE,233.0,,0.176,457.164,132,,190.08,400,400,14.695943,Tubing Pressure,3005.85484922639
EAGLE,234.0,,0.175,472.123,107,,190.902857142857,400,400,14.695943,Tubing Pressure,2986.13515402786
EAGLE,235.0,,0.175,461.959,120,,191.725714285714,400,400,14.695943,Tubing Pressure,2996.38077023315
EAGLE,236.0,,0.174,423.304,107,,192.548571428571,400,400,14.695943,Tubing Pressure,2961.07859680636
EAGLE,237.0,,0.161,392.851,100,,193.371428571429,500,500,14.695943,Tubing Pressure,3096.74136368607
EAGLE,238.0,,0.161,337.854,102,,194.194285714286,400,400,14.695943,Tubing Pressure,2924.08697076069
EAGLE,239.0,,0.178,440.495,100,,195.017142857143,400,400,14.695943,Tubing Pressure,2953.65326241871
EAGLE,240.0,,0.176,522.502,100,,195.84,400,400,14.695943,Tubing Pressure,2998.79812671047
EAGLE,241.0,,0.176,464.559,110,,196.662857142857,400,400,14.695943,Tubing Pressure,2983.87767121985
EAGLE,242.0,,0.175,448.614,95,,197.485714285714,400,400,14.695943,Tubing Pressure,2958.70326597409
EAGLE,243.0,,0.175,432.308,110,,198.308571428571,400,400,14.695943,Tubing Pressure,2968.17069560036
EAGLE,244.0,,0.17,425.961,105,,199.131428571429,400,400,14.695943,Tubing Pressure,2969.2163731904
EAGLE,245.0,,0.158,418.983,93,,199.954285714286,400,400,14.695943,Tubing Pressure,2976.28935576311
EAGLE,246.0,,0.155,462.313,107,,200.777142857143,400,400,14.695943,Tubing Pressure,3020.22722441895
EAGLE,247.0,,0.155,466.46,95,,201.6,400,400,14.695943,Tubing Pressure,3007.625434888
EAGLE,248.0,,0.119,433.357,90,,202.422857142857,400,400,14.695943,Tubing Pressure,3047.72401577896
EAGLE,249.0,,0.117,445.038,100,,203.245714285714,400,400,14.695943,Tubing Pressure,3061.63421618647
EAGLE,250.0,,0.101,443.14,120,,204.068571428571,400,400,14.695943,Tubing Pressure,3089.09291616755
EAGLE,251.0,,0.105,443.679,130,,204.891428571429,400,400,14.695943,Tubing Pressure,3099.70533819553
EAGLE,252.0,,0.149,413.242,85,,205.714285714286,400,400,14.695943,Tubing Pressure,2982.22915583806
EAGLE,253.0,,0.1,453.268,120,,206.537142857143,400,400,14.695943,Tubing Pressure,3086.58593034587
EAGLE,254.0,,0.06,503.988,98,,207.36,400,400,14.695943,Tubing Pressure,3052.87259640567
EAGLE,255.0,,0.083,441.837,97,,208.182857142857,400,400,14.695943,Tubing Pressure,3063.48996345883
EAGLE,256.0,,0.092,356.262,90,,209.005714285714,400,400,14.695943,Tubing Pressure,3073.82327427528
EAGLE,257.0,,0.093,379.003,80,,209.828571428571,400,400,14.695943,Tubing Pressure,3056.24800491175
EAGLE,258.0,,0.094,434.257,105,,210.651428571429,400,400,14.695943,Tubing Pressure,3074.47524150232
EAGLE,259.0,,0.096,418.617,90,,211.474285714286,400,400,14.695943,Tubing Pressure,3060.25979681255
EAGLE,260.0,,0.104,390.294,90,,212.297142857143,400,400,14.695943,Tubing Pressure,3061.3561118177
EAGLE,261.0,,0.105,381.84,80,,213.12,400,400,14.695943,Tubing Pressure,3046.69291164427
EAGLE,262.0,,0.152,395.592,80,,213.942857142857,400,400,14.695943,Tubing Pressure,2958.08225938588
EAGLE,263.0,,0.161,421.092,70,,214.765714285714,400,400,14.695943,Tubing Pressure,2939.00263875956
EAGLE,264.0,,0.161,412.222,50,,215.588571428571,380,380,14.695943,Tubing Pressure,2875.19518094515
EAGLE,265.0,,0.162,571.217,100,,216.411428571429,380,380,14.695943,Tubing Pressure,3008.93943127433
EAGLE,266.0,,0.162,412.919,94,,217.234285714286,380,380,14.695943,Tubing Pressure,2937.4983647914
EAGLE,267.0,,0.161,347.257,100,,218.057142857143,380,380,14.695943,Tubing Pressure,2899.3984562697
EAGLE,268.0,,0.16,363.504,80,,218.88,380,380,14.695943,Tubing Pressure,2884.86278442558
EAGLE,269.0,,0.16,397.579,80,,219.702857142857,380,380,14.695943,Tubing Pressure,2912.14519435362
EAGLE,270.0,,0.16,359.308,82,,220.525714285714,380,380,14.695943,Tubing Pressure,2884.36348064442
EAGLE,271.0,,0.16,405.798,70,,221.348571428571,380,380,14.695943,Tubing Pressure,2903.33665923909
EAGLE,272.0,,0.16,412.228,94,,222.171428571429,380,380,14.695943,Tubing Pressure,2941.84568211339
EAGLE,273.0,,0.159,416.627,93,,222.994285714286,380,380,14.695943,Tubing Pressure,2945.56242618802
EAGLE,274.0,,0.16,440.23,80,,223.817142857143,380,380,14.695943,Tubing Pressure,2939.79820374336
EAGLE,275.0,,0.159,435.087,85,,224.64,380,380,14.695943,Tubing Pressure,2945.70643512011
EAGLE,276.0,,0.159,422.482,85,,225.462857142857,380,380,14.695943,Tubing Pressure,2938.26534532677
EAGLE,277.0,,0.158,400.808,80,,226.285714285714,380,380,14.695943,Tubing Pressure,2919.48308032491
EAGLE,278.0,,0.159,390.736,100,,227.108571428571,380,380,14.695943,Tubing Pressure,2938.61997669156
EAGLE,279.0,,0.166,418.417,90,,227.931428571429,380,380,14.695943,Tubing Pressure,2926.01505546857
EAGLE,280.0,,0.164,400.967,87,,228.754285714286,380,380,14.695943,Tubing Pressure,2914.63759207541
EAGLE,281.0,,0.155,341.393,50,,229.577142857143,380,380,14.695943,Tubing Pressure,2825.61908777265
EAGLE,282.0,,0.156,411.764,90,,230.4,380,380,14.695943,Tubing Pressure,2945.58657008899
EAGLE,283.0,,0.159,424.898,62,,231.222857142857,380,380,14.695943,Tubing Pressure,2907.42567557645
EAGLE,284.0,,0.16,388.411,80,,232.045714285714,380,380,14.695943,Tubing Pressure,2905.31391437933
EAGLE,285.0,,0.106,231.713,90,,232.868571428571,380,380,14.695943,Tubing Pressure,2973.25305479771
EAGLE,286.0,,0.07,345.577,146,,233.691428571429,380,380,14.695943,Tubing Pressure,3132.97882869558
EAGLE,287.0,,0.17,355.491,78,,234.514285714286,380,380,14.695943,Tubing Pressure,2844.50288616027
EAGLE,288.0,,0.164,371.052,75,,235.337142857143,380,380,14.695943,Tubing Pressure,2872.16234297457
EAGLE,289.0,,0.147,340.625,105,,236.16,380,380,14.695943,Tubing Pressure,2942.58314121451
EAGLE,290.0,,0.05,97.751,105,,236.982857142857,380,380,14.695943,Tubing Pressure,3271.85437920898
EAGLE,291.0,,0.008,31.881,60,,237.805714285714,100,100,14.695943,Tubing Pressure,3165.21380231165
EAGLE,292.0,,0,16.67,50,,238.628571428571,75,75,14.695943,Tubing Pressure,3236.1550259358
EAGLE,293.0,,0,0,0,,239.451428571429,500,500,14.695943,Tubing Pressure,656.241028097103
EAGLE,294.0,,0,0,0,,240.274285714286,500,500,14.695943,Tubing Pressure,656.241028097103
EAGLE,295.0,,0,80.016,160,,241.097142857143,500,500,14.695943,Tubing Pressure,3568.99793248305
EAGLE,296.0,,0,0,0,,241.92,775,775,14.695943,Tubing Pressure,1042.581831052
EAGLE,297.0,,0,0,0,,242.742857142857,950,950,14.695943,Tubing Pressure,1300.77608030054
EAGLE,298.0,,0,103.354,45,,243.565714285714,675,675,14.695943,Tubing Pressure,3410.49166915422
EAGLE,299.0,,0,197.123,125,,244.388571428571,475,475,14.695943,Tubing Pressure,3292.73723339919
EAGLE,300.0,,0.083,353.834,200,,245.211428571429,500,500,14.695943,Tubing Pressure,3300.10587127358
EAGLE,301.0,,0.161,478.139,128,,246.034285714286,450,450,14.695943,Tubing Pressure,3100.52259128527
EAGLE,302.0,,0.16,345.148,195,,246.857142857143,450,450,14.695943,Tubing Pressure,3128.71240392923
EAGLE,303.0,,0.164,407.294,165,,247.68,450,450,14.695943,Tubing Pressure,3112.37468461211
EAGLE,304.0,,0.162,424.737,125,,248.502857142857,450,450,14.695943,Tubing Pressure,3077.02699576754
EAGLE,305.0,,0.074,412.687,95,,249.325714285714,425,425,14.695943,Tubing Pressure,3091.18171306846
EAGLE,306.0,,0.164,409.62,100,,250.148571428571,425,425,14.695943,Tubing Pressure,3000.55978107009
EAGLE,307.0,,0.162,567.605,73,,250.971428571429,425,425,14.695943,Tubing Pressure,3030.47384513973
EAGLE,308.0,,0.168,386.773,160,,251.794285714286,425,425,14.695943,Tubing Pressure,3054.89832049822
EAGLE,309.0,,0.168,370.708,100,,252.617142857143,425,425,14.695943,Tubing Pressure,2965.10630991428
EAGLE,310.0,,0.168,415.213,70,,253.44,400,400,14.695943,Tubing Pressure,2918.563473361
EAGLE,311.0,,0.155,387.776,90,,254.262857142857,400,400,14.695943,Tubing Pressure,2960.25634433867
EAGLE,312.0,,0.152,416.75,90,,255.085714285714,400,400,14.695943,Tubing Pressure,2984.28841743098
EAGLE,313.0,,0.15,265.966,83,,255.908571428571,400,400,14.695943,Tubing Pressure,2846.41396214079
EAGLE,314.0,,0.05,19.855,14,,256.731428571429,400,400,14.695943,Tubing Pressure,3130.67156536699
EAGLE,315.0,,0.095,495.933,67,,257.554285714286,400,400,14.695943,Tubing Pressure,3019.61988076907
EAGLE,316.0,,0.15,395.185,88,,258.377142857143,400,400,14.695943,Tubing Pressure,2974.01600906613
EAGLE,317.0,,0.185,522.375,80,,259.2,400,400,14.695943,Tubing Pressure,2960.31590548508
EAGLE,318.0,,0.167,502.322,105,,260.022857142857,400,400,14.695943,Tubing Pressure,3011.84846843773
EAGLE,319.0,,0.172,570.767,65,,260.845714285714,400,400,14.695943,Tubing Pressure,2983.7829458079
EAGLE,320.0,,0.157,316.73,197,,261.668571428571,400,400,14.695943,Tubing Pressure,3052.51727453228
EAGLE,321.0,,0.154,393.412,80,,262.491428571429,250,250,14.695943,Tubing Pressure,2730.09580349072
EAGLE,322.0,,0.151,324.598,68,,263.314285714286,380,380,14.695943,Tubing Pressure,2853.77342705094
EAGLE,323.0,,0.149,390.811,71,,264.137142857143,280,280,14.695943,Tubing Pressure,2777.32340678859
EAGLE,324.0,,0.148,414.277,91,,264.96,280,280,14.695943,Tubing Pressure,2827.90680612108
EAGLE,325.0,,0.144,434.703,82,,265.782857142857,280,280,14.695943,Tubing Pressure,2840.00154130862
EAGLE,326.0,,0.143,325.36,60,,266.605714285714,380,380,14.695943,Tubing Pressure,2865.39694697939
EAGLE,327.0,,0.311,816.136,183,,267.428571428571,280,280,14.695943,Tubing Pressure,2822.65262707773
EAGLE,328.0,,0.324,690.615,176,,268.251428571429,260,260,14.695943,Tubing Pressure,2680.02357788692
EAGLE,329.0,,0.256,720.959,181,,269.074285714286,180,180,14.695943,Tubing Pressure,2697.95678352841
EAGLE,330.0,,0.218,436.263,127,,269.897142857143,250,250,14.695943,Tubing Pressure,2636.67011825441
EAGLE,331.0,,0.204,531.52,157,,270.72,200,200,14.695943,Tubing Pressure,2708.22729702932
EAGLE,332.0,,0.192,416.317,121,,271.542857142857,150,150,14.695943,Tubing Pressure,2488.45380344174
EAGLE,333.0,,0.22,743.336,219,0.194,272.365714285714,280,280,14.695943,Tubing Pressure,2625.58474273008
EAGLE,334.0,,0.257,540.599,186,0.274,273.188571428571,300,300,14.695943,Tubing Pressure,2428.01298774631
EAGLE,335.0,,0.241,659.621,245,0.275,274.011428571429,300,300,14.695943,Tubing Pressure,2547.3416780933
EAGLE,336.0,,0.23,510.974,202,0.278,274.834285714286,280,280,14.695943,Tubing Pressure,2421.5541407077
EAGLE,337.0,,0.222,663.291,280,0.276,275.657142857143,350,350,14.695943,Tubing Pressure,2666.14668166117
EAGLE,338.0,,0.214,492.234,213,0.277,276.48,250,250,14.695943,Tubing Pressure,2388.06369631372
EAGLE,339.0,,0.207,511.169,215,0.273,277.302857142857,280,280,14.695943,Tubing Pressure,2465.38178537048
EAGLE,340.0,,0.202,588.971,257,0.273,278.125714285714,280,280,14.695943,Tubing Pressure,2532.87053458903
EAGLE,341.0,,0.198,503.502,160,0.274,278.948571428571,280,280,14.695943,Tubing Pressure,2412.52985352122
EAGLE,342.0,,0.193,438.461,190,0.275,279.771428571429,220,220,14.695943,Tubing Pressure,2298.76645231973
EAGLE,343.0,,0.192,601.525,245,0.275,280.594285714286,280,280,14.695943,Tubing Pressure,2532.43609881473
EAGLE,344.0,,0.188,430.564,152,0.246,281.417142857143,200,200,14.695943,Tubing Pressure,2237.7509515198
EAGLE,345.0,,0.189,627.99,312,0.278,282.24,250,250,14.695943,Tubing Pressure,2543.96094752159
EAGLE,346.0,,0.182,312.693,296.69,0.278,283.062857142857,280,280,14.695943,Tubing Pressure,2456.85296129542
EAGLE,347.0,,0.185,297.786,407,0.28,283.885714285714,250,250,14.695943,Tubing Pressure,2493.41777630726
EAGLE,348.0,,0.18,470.098,203,0.28,284.708571428571,260,260,14.695943,Tubing Pressure,2421.46757117539
EAGLE,349.0,,0.179,568.464,103.31,0.281,285.531428571429,200,200,14.695943,Tubing Pressure,2251.92972027503
EAGLE,350.0,,0.195,676.079,230,0.282,286.354285714286,200,200,14.695943,Tubing Pressure,2402.40088362989
EAGLE,351.0,,0.195,306.461,238,0.278,287.177142857143,250,250,14.695943,Tubing Pressure,2268.23087492965
EAGLE,352.0,,0.1875,429.48,205,0.278,288,225,225,14.695943,Tubing Pressure,2326.46093451969
EAGLE,353.0,,0.1875,509.186,257,0.281,288.822857142857,225,225,14.695943,Tubing Pressure,2420.44800111221
EAGLE,354.0,,0.1815,464.837,180,0.277,289.645714285714,260,260,14.695943,Tubing Pressure,2395.06949880268
EAGLE,355.0,,0.1815,485.839,102,0.24,290.468571428571,240,240,14.695943,Tubing Pressure,2311.46259359139
EAGLE,356.0,,0.159,464.551,205,0.278,291.291428571429,240,240,14.695943,Tubing Pressure,2406.63616698074
EAGLE,357.0,,0.159,438.761,197,0.274,292.114285714286,220,220,14.695943,Tubing Pressure,2356.39799921823
EAGLE,358.0,,0.1715,441.755,215,0.278,292.937142857143,220,220,14.695943,Tubing Pressure,2359.52297017772
EAGLE,359.0,,0.1715,518.911,235,0.28,293.76,300,300,14.695943,Tubing Pressure,2542.00831155742
EAGLE,360.0,,0.1295,375.385,170,0.28,294.582857142857,250,250,14.695943,Tubing Pressure,2374.51715976829
EAGLE,361.0,,0.1295,463.889,209,0.278,295.405714285714,250,250,14.695943,Tubing Pressure,2452.31050489323
EAGLE,362.0,,0.161,433.506,211,0.279,296.228571428571,250,250,14.695943,Tubing Pressure,2416.58806879552
EAGLE,363.0,,0.161,467.633,199,0.276,297.051428571429,225,225,14.695943,Tubing Pressure,2375.52225416162
EAGLE,364.0,,0.107,494.37,201,0.273,297.874285714286,250,250,14.695943,Tubing Pressure,2480.84747503043
EAGLE,365.0,,0.107,28.339,32,0.273,298.697142857143,0,0,14.695943,Tubing Pressure,
EAGLE,366.0,,0.194,466.413,172,0.231,299.52,280,280,14.695943,Tubing Pressure,2449.19167392273
EAGLE,367.0,,0.194,548.471,206,0.277,300.342857142857,250,250,14.695943,Tubing Pressure,2427.67013577604
EAGLE,368.0,,0.1745,440.088,178,0.297,301.165714285714,260,260,14.695943,Tubing Pressure,2370.79998583725
EAGLE,369.0,,0.1745,466.819,192,0.301,301.988571428571,240,240,14.695943,Tubing Pressure,2361.25732566712
EAGLE,370.0,,0.1755,473.269,191,0.3,302.811428571429,225,225,14.695943,Tubing Pressure,2335.9743318549
EAGLE,371.0,,0.1755,465.01,209,0.298,303.634285714286,0,0,14.695943,Tubing Pressure,
EAGLE,372.0,,0.1635,371.691,198,0.286,304.457142857143,250,250,14.695943,Tubing Pressure,2356.67654158452
EAGLE,373.0,,0.1635,516.539,183,0.296,305.28,240,240,14.695943,Tubing Pressure,2383.9699596826
EAGLE,374.0,,0.1375,411.246,175,0.299,306.102857142857,250,250,14.695943,Tubing Pressure,2370.78489112998
EAGLE,375.0,,0.1375,442.698,175,0.297,306.925714285714,240,240,14.695943,Tubing Pressure,2366.94487258789
EAGLE,376.0,,0.148,441.39,172,0.302,307.748571428571,250,250,14.695943,Tubing Pressure,2368.00288769041
EAGLE,377.0,,0.148,477.192,223,0.3,308.571428571429,250,250,14.695943,Tubing Pressure,2435.97779261065
EAGLE,378.0,,0,0,0,0,309.394285714286,720,720,14.695943,Tubing Pressure,963.488428501177
EAGLE,379.0,,0.152,431.076,139,0.214,310.217142857143,250,250,14.695943,Tubing Pressure,2404.17182301078
EAGLE,380.0,,0.1985,562.959,42,0.307,311.04,260,260,14.695943,Tubing Pressure,2245.33157903847
EAGLE,381.0,,0.1985,537.68,199,0.303,311.862857142857,300,300,14.695943,Tubing Pressure,2476.41061876104
EAGLE,382.0,,0.182,385.195,158,0.301,312.685714285714,340,340,14.695943,Tubing Pressure,2438.21828539005
EAGLE,383.0,,0.182,463.848,160,0.301,313.508571428571,320,320,14.695943,Tubing Pressure,2454.14393744976
EAGLE,384.0,,0.2035,461.071,127,0.297,314.331428571429,250,250,14.695943,Tubing Pressure,2261.16236570837
EAGLE,385.0,,0.2035,475.619,185,0.3,315.154285714286,250,250,14.695943,Tubing Pressure,2342.22100458437
EAGLE,386.0,,0.2205,435.149,176,0.302,315.977142857143,300,300,14.695943,Tubing Pressure,2365.28415154244
EAGLE,387.0,,0.2205,417.019,157,0.307,316.8,280,280,14.695943,Tubing Pressure,2275.43365869059
EAGLE,388.0,,0.238,529.357,208,0.305,317.622857142857,250,250,14.695943,Tubing Pressure,2352.40071188805
EAGLE,389.0,,0.238,418.848,172,0.304,318.445714285714,300,300,14.695943,Tubing Pressure,2305.18095528753
EAGLE,390.0,,0.225,412.998,166,0.305,319.268571428571,250,250,14.695943,Tubing Pressure,2209.70539165354
EAGLE,391.0,,0.225,477.339,195,0.307,320.091428571429,260,260,14.695943,Tubing Pressure,2336.12178548812
EAGLE,392.0,,0.311,387.281,148,0.31,320.914285714286,250,250,14.695943,Tubing Pressure,1942.41529276846
EAGLE,393.0,,0.230682,506.951,208,0.308,321.737142857143,250,250,14.695943,Tubing Pressure,2344.64815817378
EAGLE,394.0,,0.253318,369.5,137,0.306,322.56,280,280,14.695943,Tubing Pressure,2089.29579857124
EAGLE,395.0,,0.234842,455.852,202,0.306,323.382857142857,250,250,14.695943,Tubing Pressure,2233.38717949896
EAGLE,396.0,,0.240025,366.978,141,0.306,324.205714285714,300,300,14.695943,Tubing Pressure,2119.75477425749
EAGLE,397.0,,0.239081,385.85,154,0.306,325.028571428571,260,260,14.695943,Tubing Pressure,2083.01822685617
EAGLE,398.0,,0.242091,410.015,162,0.306,325.851428571429,250,250,14.695943,Tubing Pressure,2103.44071104808
EAGLE,399.0,,0.252269,464.516,175,0.304,326.674285714286,250,250,14.695943,Tubing Pressure,2176.48002174249
EAGLE,400.0,,0.173493,301.727,123,0.298,327.497142857143,200,200,14.695943,Tubing Pressure,1921.28351362598
EAGLE,401.0,,0.1657,385.473,145,0.299,328.32,220,220,14.695943,Tubing Pressure,2155.91696535572
EAGLE,402.0,,0.173301,335.29,103,0.298,329.142857142857,220,220,14.695943,Tubing Pressure,1997.36777727552
EAGLE,403.0,,0.164555,400.08,163,0.296,329.965714285714,220,220,14.695943,Tubing Pressure,2198.67556308995
EAGLE,404.0,,0.173697,345.666,105,0.295,330.788571428571,200,200,14.695943,Tubing Pressure,1973.03119036957
EAGLE,405.0,,0.178889,369.792,122,0.296,331.611428571429,300,300,14.695943,Tubing Pressure,2245.00067288831
EAGLE,406.0,,0.221683,454.892,177,0.299,332.434285714286,580,580,14.695943,Tubing Pressure,2782.90773107228
EAGLE,407.0,,0.201485,284.292,77,0.292,333.257142857143,150,150,14.695943,Tubing Pressure,1588.38416257937
EAGLE,408.0,,0.168762,382.009,113,0.298,334.08,100,100,14.695943,Tubing Pressure,1794.90701778043
EAGLE,409.0,,0.168433,332.782,122,0.301,334.902857142857,320,320,14.695943,Tubing Pressure,2256.62358585896
EAGLE,410.0,,0.256451,438.117,128,0.304,335.725714285714,220,220,14.695943,Tubing Pressure,1985.86935134621
EAGLE,411.0,,0.291233,431.314,143,0.298,336.548571428571,260,260,14.695943,Tubing Pressure,2023.12227882474
EAGLE,412.0,,0.279275,377.679,125,0.297,337.371428571429,240,240,14.695943,Tubing Pressure,1891.55065905195
EAGLE,413.0,,0.273976,378.747,152,0.294,338.194285714286,220,220,14.695943,Tubing Pressure,1904.49015341932
EAGLE,414.0,,0.245774,344.737,120,0.295,339.017142857143,220,220,14.695943,Tubing Pressure,1854.48333567268
EAGLE,415.0,,0.247485,395.264,135,0.298,339.84,280,280,14.695943,Tubing Pressure,2099.16945187161
EAGLE,416.0,,0.284141,497.141,168,0.298,340.662857142857,220,220,14.695943,Tubing Pressure,2077.63040309666
EAGLE,417.0,,0.311162,273.203,87,0.283,341.485714285714,220,220,14.695943,Tubing Pressure,1586.3659029206
EAGLE,418.0,,0.186244,263.053,92,0.193,342.308571428571,50,50,14.695943,Tubing Pressure,1404.81298366413
EAGLE,419.0,,0.180745,426.37,132,0.29,343.131428571429,240,240,14.695943,Tubing Pressure,2079.17431036887
EAGLE,420.0,,0.229993,394.53,125,0.289,343.954285714286,200,200,14.695943,Tubing Pressure,1841.08951674303
EAGLE,421.0,,0.246775,349.889,131,0.286,344.777142857143,220,220,14.695943,Tubing Pressure,1799.14233610427
EAGLE,422.0,,0.330306,435.087,151,0.29,345.6,200,200,14.695943,Tubing Pressure,1756.40415004667
EAGLE,423.0,,0.320739,390.47,147,0.288,346.422857142857,220,220,14.695943,Tubing Pressure,1759.00156505074
EAGLE,424.0,,0.356946,404.993,158,0.275,347.245714285714,250,250,14.695943,Tubing Pressure,1827.37501818141
EAGLE,425.0,,0.347481,348.403,125,0.278,348.068571428571,250,250,14.695943,Tubing Pressure,1718.9887140054
EAGLE,426.0,,0.279247,401.158,135,0.278,348.891428571429,175,175,14.695943,Tubing Pressure,1715.72900082684
EAGLE,427.0,,0.273444,295.135,112,0.285,349.714285714286,220,220,14.695943,Tubing Pressure,1645.18193788131
EAGLE,428.0,,0.214961,351.306,118,0.286,350.537142857143,220,220,14.695943,Tubing Pressure,1844.96719990327
EAGLE,429.0,,0.221127,372.698,120,0.291,351.36,230,230,14.695943,Tubing Pressure,1889.42565627685
EAGLE,430.0,,0.227523,351.869,130,0.291,352.182857142857,300,300,14.695943,Tubing Pressure,2024.98008438401
EAGLE,431.0,,0.23159,356.161,125,0.29,353.005714285714,250,250,14.695943,Tubing Pressure,1750.28393111265
EAGLE,432.0,,0.201515,317.04,100,0.281,353.828571428571,200,200,14.695943,Tubing Pressure,1579.70328588457
EAGLE,433.0,,0.193223,335.815,120,0.291,354.651428571429,220,220,14.695943,Tubing Pressure,1693.56043878803
EAGLE,434.0,,0.207786,363.343,120,0.293,355.474285714286,300,300,14.695943,Tubing Pressure,1891.5116032952
EAGLE,435.0,,0.223072,303.394,110,0.293,356.297142857143,180,180,14.695943,Tubing Pressure,1481.28421388609
EAGLE,436.0,,0.194034,317.171,99,0.252,357.12,120,120,14.695943,Tubing Pressure,1415.78977416593
EAGLE,437.0,,0.166676,359.507,100,0.288,357.942857142857,180,180,14.695943,Tubing Pressure,1633.6675061538
EAGLE,438.0,,0.189742,340.026,102,0.306,358.765714285714,250,250,14.695943,Tubing Pressure,1718.46867762953
EAGLE,439.0,,0.193671,142.881,107,0.307,359.588571428571,180,180,14.695943,Tubing Pressure,1236.31012401042
EAGLE,440.0,,0.204098,376.155,110,0.298,360.411428571429,200,200,14.695943,Tubing Pressure,1654.67141365544
EAGLE,441.0,,0.217263,383.747,123,0.311,361.234285714286,180,180,14.695943,Tubing Pressure,1600.31583940915
EAGLE,442.0,,0.235627,273.979,117,0.313,362.057142857143,200,200,14.695943,Tubing Pressure,1463.26722979201
EAGLE,443.0,,0.237884,370.645,110,0.317,362.88,220,220,14.695943,Tubing Pressure,1625.0964286777
EAGLE,444.0,,0.189743,316.73,98,0.317,363.702857142857,200,200,14.695943,Tubing Pressure,1537.97383544534
EAGLE,445.0,,0.168173,285.238,95,0.285,364.525714285714,220,220,14.695943,Tubing Pressure,1612.81405841513
EAGLE,446.0,,0.168117,312.921,97,0.292,365.348571428571,220,220,14.695943,Tubing Pressure,1649.67527932054
EAGLE,447.0,,0.178162,382.233,122,0.323,366.171428571429,200,200,14.695943,Tubing Pressure,1683.44672560185
EAGLE,448.0,,0.217254,339.937,106,0.326,366.994285714286,180,180,14.695943,Tubing Pressure,1489.09249825151
EAGLE,449.0,,0.230005,336.502,117,0.323,367.817142857143,200,200,14.695943,Tubing Pressure,1544.46685254361
EAGLE,450.0,,0.206605,252.378,63,0.268,368.64,0,0,14.695943,Tubing Pressure,
EAGLE,451.0,,0.175815,383.122,103,0.29,369.462857142857,200,200,14.695943,Tubing Pressure,1706.18189140257
EAGLE,452.0,,0.141576,301.727,95,0.316,370.285714285714,220,220,14.695943,Tubing Pressure,1629.45162375031
EAGLE,453.0,,0.14081,326.732,90,0.3,371.108571428571,160,160,14.695943,Tubing Pressure,1531.26664737025
EAGLE,454.0,,0.213458,371.635,105,0.307,371.931428571429,240,240,14.695943,Tubing Pressure,1710.4350631475
EAGLE,455.0,,0.222436,398.413,125,0.306,372.754285714286,240,240,14.695943,Tubing Pressure,1769.83442310222
EAGLE,456.0,,0.249545,281.809,63,0.305,373.577142857143,220,220,14.695943,Tubing Pressure,1401.9734421459
EAGLE,457.0,,0.285754,336.437,118,0.303,374.4,200,200,14.695943,Tubing Pressure,1508.1939711328
EAGLE,458.0,,0.292426,345.39,100,0.303,375.222857142857,240,240,14.695943,Tubing Pressure,1576.47147030713
EAGLE,459.0,,0.286692,325.065,104,0.303,376.045714285714,150,150,14.695943,Tubing Pressure,1338.00298135894
EAGLE,460.0,,0.25025,321.597,93,0.304,376.868571428571,170,170,14.695943,Tubing Pressure,1401.1384433477
EAGLE,461.0,,0.232325,314.933,93,0.308,377.691428571429,210,210,14.695943,Tubing Pressure,1508.41729892205
EAGLE,462.0,,0.211467,304.945,93,0.306,378.514285714286,220,220,14.695943,Tubing Pressure,1546.66512280962
EAGLE,463.0,,0.208876,344.743,103,0.305,379.337142857143,150,150,14.695943,Tubing Pressure,1449.55899838031
EAGLE,464.0,,0.168872,276.722,73,0.311,380.16,180,180,14.695943,Tubing Pressure,1403.82976244797
EAGLE,465.0,,0.166751,297.216,92,0.302,380.982857142857,210,210,14.695943,Tubing Pressure,1575.13012349257
EAGLE,466.0,,0.180172,331.246,95,0.306,381.805714285714,210,210,14.695943,Tubing Pressure,1608.40990899463
EAGLE,467.0,,0.178442,312.7,83,0.308,382.628571428571,220,220,14.695943,Tubing Pressure,1578.76931321484
