Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
HAWK,3.3333333333357587,18.0,0.00112499999993452,0.999999999941792,89.9999999947613,,100,2366,2366,142.988943,Tubing Pressure,6051.8045738564
HAWK,3.375,18.0,0.00141666666658421,0,97.9999999942956,,100,2361,2361,142.988943,Tubing Pressure,6100.10299046213
HAWK,3.4166666666642413,18.0,0.00179166666687524,1.00000000011642,90.0000000104774,,100,2356,2356,142.988943,Tubing Pressure,6041.98666921892
HAWK,3.4583333333357587,18.0,0.00224999999986903,1.99999999988358,93.9999999945285,,100,2351,2351,142.988943,Tubing Pressure,6061.7032225776
HAWK,3.5,18.0,0.00224999999986903,0.999999999941792,85.9999999949941,,100,2346,2346,142.988943,Tubing Pressure,6002.1532677699
HAWK,3.5416666666642413,18.0,0.00262500000030559,1.00000000011642,91.0000000105938,,100,2341,2341,142.988943,Tubing Pressure,6025.70172742459
HAWK,3.5833333333357587,18.0,0.00249999999985448,0.999999999941792,92.9999999945867,,100,2337,2337,142.988943,Tubing Pressure,6036.53420875693
HAWK,3.625,18.0,0.00258333333318296,1.99999999988358,99.9999999941792,,100,2334,2334,142.988943,Tubing Pressure,6085.35838460004
HAWK,3.6666666666642413,18.0,0.00275000000032014,2.00000000023283,99.0000000115251,,100,2328,2328,142.988943,Tubing Pressure,6070.44168489013
HAWK,3.7083333333357587,18.0,0.00258333333318296,0.999999999941792,104.999999993888,,100,2325,2325,142.988943,Tubing Pressure,6109.23211552985
HAWK,3.75,20.0,0.00279166666650417,0.999999999941792,109.999999993597,,100,2239,2239,142.988943,Tubing Pressure,6058.50373056961
HAWK,3.7916666666642413,20.0,0.00333333333372138,3.00000000034925,139.000000016182,,100,2219,2219,142.988943,Tubing Pressure,6295.70415741253
HAWK,3.8333333333357587,20.0,0.00295833333316114,1.99999999988358,143.999999991618,,100,2202,2202,142.988943,Tubing Pressure,6319.7177263145
HAWK,3.875,20.0,0.00274999999983993,0.999999999941792,141.999999991735,,100,2194,2194,142.988943,Tubing Pressure,6288.47133837482
HAWK,3.9166666666642413,20.0,0.00283333333366318,1.00000000011642,139.000000016182,,100,2186,2186,142.988943,Tubing Pressure,6252.81361546307
HAWK,3.9583333333357587,20.0,0.00299999999982538,2.99999999982538,144.99999999156,,100,2174,2174,142.988943,Tubing Pressure,6303.44071257659
HAWK,4.0,20.0,0.00291666666649689,1.99999999988358,147.999999991385,,100,2168,2168,142.988943,Tubing Pressure,6323.28703688454
HAWK,4.041666666664241,20.0,0.00283333333366318,2.00000000023283,144.000000016764,,100,2160,2160,142.988943,Tubing Pressure,6276.13119708979
HAWK,4.083333333335759,20.0,0.00266666666651145,0.999999999941792,141.999999991735,,100,2155,2155,142.988943,Tubing Pressure,6248.56725633079
HAWK,4.125,20.0,0.00279166666650417,0.999999999941792,136.999999992026,,100,2150,2150,142.988943,Tubing Pressure,6198.02315984958
HAWK,4.166666666664241,20.0,0.00279166666699166,1.00000000011642,144.000000016764,,100,2140,2140,142.988943,Tubing Pressure,6253.04877212324
HAWK,4.208333333335759,20.0,0.00266666666651145,0.999999999941792,152.999999991094,,100,2130,2130,142.988943,Tubing Pressure,6328.41459884621
HAWK,4.25,20.0,0.00237499999986176,0.999999999941792,159.999999990687,,100,2125,2125,142.988943,Tubing Pressure,6389.79329248432
HAWK,4.291666666664241,20.0,0.00275000000032014,2.00000000023283,148.000000017229,,100,2115,2115,142.988943,Tubing Pressure,6268.00242214653
HAWK,4.333333333335759,20.0,0.00283333333316841,0.999999999941792,144.99999999156,,100,2100,2100,142.988943,Tubing Pressure,6222.42232280471
HAWK,4.375,20.0,0.00291666666649689,1.99999999988358,134.999999992142,,100,2090,2090,142.988943,Tubing Pressure,6123.39902605553
HAWK,4.416666666664241,20.0,0.00279166666699166,1.00000000011642,146.000000016997,,100,2078,2078,142.988943,Tubing Pressure,6209.54479333849
HAWK,4.458333333335759,20.0,0.00266666666651145,1.99999999988358,150.999999991211,,100,2060,2060,142.988943,Tubing Pressure,6240.56736945255
HAWK,4.5,20.0,0.00283333333316841,0.999999999941792,152.999999991094,,100,2052,2052,142.988943,Tubing Pressure,6251.6757354026
HAWK,4.541666666664241,20.0,0.00266666666697711,1.00000000011642,148.000000017229,,100,2039,2039,142.988943,Tubing Pressure,6188.366936186
HAWK,4.583333333335759,20.0,0.00287499999983265,0.999999999941792,150.999999991211,,100,2032,2032,142.988943,Tubing Pressure,6212.24895527296
HAWK,4.625,20.0,0.00291666666649689,2.99999999982538,148.999999991327,,100,2026,2026,142.988943,Tubing Pressure,6191.81484621851
HAWK,4.666666666664241,20.0,0.00300000000034925,3.00000000034925,150.000000017462,,100,2021,2021,142.988943,Tubing Pressure,6197.59471816778
HAWK,4.708333333335759,20.0,0.0031249999998181,2.99999999982538,143.999999991618,,100,2013,2013,142.988943,Tubing Pressure,6133.12523242539
HAWK,4.75,20.0,0.00304166666648962,3.99999999976717,142.999999991676,,100,2004,2004,142.988943,Tubing Pressure,6114.81611953489
HAWK,4.791666666664241,20.0,0.00329166666704987,5.00000000058208,139.000000016182,,100,2000,2000,142.988943,Tubing Pressure,6077.14015606569
HAWK,4.833333333335759,20.0,0.00333333333313931,2.99999999982538,150.999999991211,,100,1994,1994,142.988943,Tubing Pressure,6184.38009865744
HAWK,4.875,20.0,0.00349999999979627,3.99999999976717,147.999999991385,,100,1992,1992,142.988943,Tubing Pressure,6157.04046860963
HAWK,4.916666666664241,20.0,0.00345833333373594,3.00000000034925,150.000000017462,,100,1986,1986,142.988943,Tubing Pressure,6167.9188433262
HAWK,4.958333333335759,20.0,0.00354166666646051,4.99999999970896,143.999999991618,,100,1983,1983,142.988943,Tubing Pressure,6111.03234217359
HAWK,5.0,20.0,0.00337499999980355,3.99999999976717,144.99999999156,,100,1976,1976,142.988943,Tubing Pressure,6110.11760997069
HAWK,5.041666666664241,20.0,0.00308333333369228,2.00000000023283,132.000000015367,,100,1972,1972,142.988943,Tubing Pressure,5977.64566118641
HAWK,5.083333333335759,20.0,0.00324999999981083,2.99999999982538,133.9999999922,,100,1969,1969,142.988943,Tubing Pressure,5996.96020218871
HAWK,5.125,20.0,0.00295833333316114,1.99999999988358,135.999999992084,,100,1964,1964,142.988943,Tubing Pressure,6005.63726303589
HAWK,5.166666666664241,20.0,0.0033750000003929,2.00000000023283,132.000000015367,,100,1960,1960,142.988943,Tubing Pressure,5963.76068647537
HAWK,5.208333333335759,20.0,0.00324999999981083,1.99999999988358,139.999999991851,,100,1957,1957,142.988943,Tubing Pressure,6036.23691397316
HAWK,5.25,20.0,0.00345833333313203,2.99999999982538,136.999999992026,,100,1951,1951,142.988943,Tubing Pressure,6007.57327543396
HAWK,5.291666666664241,20.0,0.0031250000003638,3.00000000034925,134.0000000156,,100,1947,1947,142.988943,Tubing Pressure,5973.75232300847
HAWK,5.333333333335759,20.0,0.00333333333313931,1.99999999988358,138.999999991909,,100,1936,1936,142.988943,Tubing Pressure,6005.00732362536
HAWK,5.375,20.0,0.00320833333314658,2.99999999982538,135.999999992084,,100,1931,1931,142.988943,Tubing Pressure,5976.52354864631
HAWK,5.416666666664241,20.0,0.00341666666706442,2.00000000023283,140.000000016298,,100,1927,1927,142.988943,Tubing Pressure,6005.0123361675
HAWK,5.458333333335759,20.0,0.00337499999980355,1.99999999988358,140.999999991793,,100,1920,1920,142.988943,Tubing Pressure,6007.75762220697
HAWK,5.5,20.0,0.00304166666648962,1.99999999988358,134.999999992142,,100,1914,1914,142.988943,Tubing Pressure,5946.36969962656
HAWK,5.541666666664241,20.0,0.00341666666706442,3.00000000034925,132.000000015367,,100,1906,1906,142.988943,Tubing Pressure,5915.7716064158
HAWK,5.583333333335759,20.0,0.00333333333313931,2.99999999982538,136.999999992026,,100,1896,1896,142.988943,Tubing Pressure,5951.40642905295
HAWK,5.625,20.0,0.0031249999998181,1.99999999988358,143.999999991618,,100,1894,1894,142.988943,Tubing Pressure,6010.67736264636
HAWK,5.666666666664241,20.0,0.00329166666704987,2.00000000023283,140.000000016298,,100,1892,1892,142.988943,Tubing Pressure,5970.25829722105
HAWK,5.708333333335759,20.0,0.00333333333313931,2.99999999982538,146.999999991443,,100,1890,1890,142.988943,Tubing Pressure,6040.41484166087
HAWK,5.75,20.0,0.00341666666646779,1.99999999988358,140.999999991793,,100,1886,1886,142.988943,Tubing Pressure,5973.13855508544
HAWK,5.791666666664241,20.0,0.0031250000003638,3.00000000034925,143.000000016647,,100,1881,1881,142.988943,Tubing Pressure,5990.60977698933
HAWK,5.833333333335759,20.0,0.00320833333314658,2.99999999982538,137.999999991967,,100,1877,1877,142.988943,Tubing Pressure,5940.50517776662
HAWK,5.875,20.0,0.00304166666648962,1.99999999988358,143.999999991618,,100,1872,1872,142.988943,Tubing Pressure,5987.9422203909
HAWK,5.916666666664241,20.0,0.00329166666704987,3.00000000034925,142.000000016531,,100,1866,1866,142.988943,Tubing Pressure,5967.70321346853
HAWK,5.958333333335759,20.0,0.0031249999998181,1.99999999988358,139.999999991851,,100,1861,1861,142.988943,Tubing Pressure,5939.35392271403
HAWK,6.0,20.0,0.00324999999981083,2.99999999982538,141.999999991735,,100,1857,1857,142.988943,Tubing Pressure,5958.22815649798
HAWK,6.041666666664241,20.0,0.00333333333372138,4.00000000046566,144.000000016764,,100,1854,1854,142.988943,Tubing Pressure,5977.02593429021
HAWK,6.083333333335759,20.0,0.00324999999981083,2.99999999982538,139.999999991851,,100,1850,1850,142.988943,Tubing Pressure,5932.31496067586
HAWK,6.125,20.0,0.00316666666648234,3.99999999976717,141.999999991735,,100,1848,1848,142.988943,Tubing Pressure,5949.81296136542
HAWK,6.166666666664241,20.0,0.00329166666704987,4.00000000046566,144.000000016764,,100,1838,1838,142.988943,Tubing Pressure,5960.39022181175
HAWK,6.208333333335759,20.0,0.00337499999980355,2.99999999982538,140.999999991793,,100,1833,1833,142.988943,Tubing Pressure,5925.63214070558
HAWK,6.25,20.0,0.00324999999981083,3.99999999976717,142.999999991676,,100,1829,1829,142.988943,Tubing Pressure,5941.22631455373
HAWK,6.291666666664241,20.0,0.00316666666703532,4.00000000046566,139.000000016182,,100,1823,1823,142.988943,Tubing Pressure,5896.42967961815
HAWK,6.333333333335759,20.0,0.00329166666647507,2.99999999982538,139.999999991851,,100,1819,1819,142.988943,Tubing Pressure,5901.42114363724
HAWK,6.375,20.0,0.00337499999980355,3.99999999976717,137.999999991967,,100,1816,1816,142.988943,Tubing Pressure,5882.36497028041
HAWK,6.416666666664241,20.0,0.00345833333373594,4.00000000046566,142.000000016531,,100,1811,1811,142.988943,Tubing Pressure,5915.9715406362
HAWK,6.458333333335759,20.0,0.00337499999980355,2.99999999982538,139.999999991851,,100,1809,1809,142.988943,Tubing Pressure,5891.9419605835
HAWK,6.5,20.0,0.00345833333313203,3.99999999976717,141.999999991735,,100,1808,1808,142.988943,Tubing Pressure,5912.94806860559
HAWK,6.541666666664241,16.0,0.00200000000023283,2.00000000023283,95.0000000110595,,100,2175,2175,142.988943,Tubing Pressure,5890.57292814877
HAWK,6.583333333335759,16.0,0.00208333333321207,1.99999999988358,90.9999999947031,,100,2174,2174,142.988943,Tubing Pressure,5862.97494352725
HAWK,6.625,20.0,0.00320833333314658,2.99999999982538,132.999999992258,,100,1830,1830,142.988943,Tubing Pressure,5847.37604159921
HAWK,6.666666666664241,20.0,0.00329166666704987,3.00000000034925,134.0000000156,,100,1808,1808,142.988943,Tubing Pressure,5834.73218748065
HAWK,6.708333333335759,20.0,0.00333333333313931,3.99999999976717,148.999999991327,,100,1801,1801,142.988943,Tubing Pressure,5972.23242899654
HAWK,6.75,20.0,0.00341666666646779,3.99999999976717,139.999999991851,,100,1792,1792,142.988943,Tubing Pressure,5877.37898971628
HAWK,6.791666666664241,20.0,0.00354166666707897,4.00000000046566,140.000000016298,,100,1783,1783,142.988943,Tubing Pressure,5869.59552618668
HAWK,6.833333333335759,20.0,0.00333333333313931,2.99999999982538,143.999999991618,,100,1778,1778,142.988943,Tubing Pressure,5898.49086125843
HAWK,6.875,20.0,0.00366666666645324,2.99999999982538,139.999999991851,,100,1772,1772,142.988943,Tubing Pressure,5854.39705731466
HAWK,6.916666666664241,20.0,0.00320833333370683,4.00000000046566,143.000000016647,,100,1765,1765,142.988943,Tubing Pressure,5876.21794745
HAWK,6.958333333335759,20.0,0.00354166666646051,2.99999999982538,143.999999991618,,100,1760,1760,142.988943,Tubing Pressure,5881.66417860634
HAWK,7.0,20.0,0.00304166666648962,1.99999999988358,143.999999991618,,100,1756,1756,142.988943,Tubing Pressure,5870.91850073229
HAWK,7.041666666664241,20.0,0.00304166666702076,3.00000000034925,142.000000016531,,100,1755,1755,142.988943,Tubing Pressure,5853.30006712369
HAWK,7.083333333335759,20.0,0.00308333333315386,1.99999999988358,139.999999991851,,100,1746,1746,142.988943,Tubing Pressure,5823.05753855538
HAWK,7.125,20.0,0.0031249999998181,2.99999999982538,137.999999991967,,100,1747,1747,142.988943,Tubing Pressure,5808.70283442492
HAWK,7.166666666664241,20.0,0.00320833333370683,4.00000000046566,139.000000016182,,100,1741,1741,142.988943,Tubing Pressure,5814.27509144469
HAWK,7.208333333335759,20.0,0.00324999999981083,5.99999999965075,139.999999991851,,100,1740,1740,142.988943,Tubing Pressure,5823.05844780989
HAWK,7.25,20.0,0.00324999999981083,5.99999999965075,140.999999991793,,100,1738,1738,142.988943,Tubing Pressure,5830.45973171933
HAWK,7.291666666664241,20.0,0.00320833333370683,6.00000000069849,139.000000016182,,100,1736,1736,142.988943,Tubing Pressure,5808.83570000113
HAWK,7.333333333335759,22.0,0.00329166666647507,5.99999999965075,139.999999991851,,100,1614,1614,142.988943,Tubing Pressure,5696.89377571488
HAWK,7.375,22.0,0.00337499999980355,6.99999999959255,142.999999991676,,100,1607,1607,142.988943,Tubing Pressure,5717.58986591035
HAWK,7.416666666664241,22.0,0.00379166666710807,7.00000000081491,142.000000016531,,100,1604,1604,142.988943,Tubing Pressure,5714.06485221397
HAWK,7.458333333335759,22.0,0.00358333333312476,5.99999999965075,144.99999999156,,100,1596,1596,142.988943,Tubing Pressure,5731.91785449929
HAWK,7.5,22.0,0.00379166666644596,7.99999999953434,143.999999991618,,100,1593,1593,142.988943,Tubing Pressure,5720.23378364512
HAWK,7.541666666664241,22.0,0.00400000000046566,8.00000000093132,145.00000001688,,100,1588,1588,142.988943,Tubing Pressure,5729.91234412709
HAWK,7.583333333335759,22.0,0.00387499999977445,7.99999999953434,145.999999991502,,100,1586,1586,142.988943,Tubing Pressure,5735.03682638421
HAWK,7.625,22.0,0.00366666666645324,6.99999999959255,151.999999991152,,100,1577,1577,142.988943,Tubing Pressure,5783.1825789444
HAWK,7.666666666664241,22.0,0.00370833333376504,7.00000000081491,150.000000017462,,100,1573,1573,142.988943,Tubing Pressure,5759.95613136053
HAWK,7.708333333335759,22.0,0.00391666666643869,7.99999999953434,154.999999990978,,100,1572,1572,142.988943,Tubing Pressure,5812.8592013985
HAWK,7.75,22.0,0.00391666666643869,7.99999999953434,147.999999991385,,100,1768,1768,142.988943,Tubing Pressure,5939.32123953484
HAWK,7.791666666664241,22.0,0.00383333333377959,6.00000000069849,150.000000017462,,100,1563,1563,142.988943,Tubing Pressure,5752.44282701259
HAWK,7.833333333335759,22.0,0.00374999999978172,6.99999999959255,152.999999991094,,100,1559,1559,142.988943,Tubing Pressure,5777.13694519657
HAWK,7.875,22.0,0.00354166666646051,7.99999999953434,154.999999990978,,100,1555,1555,142.988943,Tubing Pressure,5783.36662598957
HAWK,7.916666666664241,22.0,0.00333333333372138,7.00000000081491,158.000000018394,,100,1554,1554,142.988943,Tubing Pressure,5811.81444008817
HAWK,7.958333333335759,22.0,0.00395833333310293,6.99999999959255,153.999999991036,,100,1553,1553,142.988943,Tubing Pressure,5785.77009375942
HAWK,8.0,22.0,0.00391666666643869,7.99999999953434,154.999999990978,,100,1551,1551,142.988943,Tubing Pressure,5791.7167266916
HAWK,8.041666666664241,22.0,0.00395833333379414,9.00000000104774,154.000000017928,,100,1550,1550,142.988943,Tubing Pressure,5777.07049832676
HAWK,8.083333333335759,22.0,0.0038333333331102,8.99999999947613,145.999999991502,,100,1545,1545,142.988943,Tubing Pressure,5686.96274259909
HAWK,8.125,22.0,0.00366666666645324,10.9999999993597,137.999999991967,,100,1541,1541,142.988943,Tubing Pressure,5541.78128728066
HAWK,8.166666666664241,22.0,0.00400000000046566,10.0000000011642,135.000000015716,,100,1538,1538,142.988943,Tubing Pressure,5568.70523996434
HAWK,8.208333333335759,22.0,0.00399999999976717,9.99999999941792,128.999999992491,,100,1536,1536,142.988943,Tubing Pressure,5512.23947596263
HAWK,8.25,22.0,0.00399999999976717,10.9999999993597,128.999999992491,,100,1531,1531,142.988943,Tubing Pressure,5480.35085619083
HAWK,8.291666666664241,22.0,0.00308333333369228,10.0000000011642,130.000000015134,,100,1529,1529,142.988943,Tubing Pressure,5447.46015349373
HAWK,8.333333333335759,22.0,0.00358333333312476,10.9999999993597,125.999999992666,,100,1526,1526,142.988943,Tubing Pressure,5419.59614168499
HAWK,8.375,22.0,0.00349999999979627,10.9999999993597,126.999999992608,,100,1522,1522,142.988943,Tubing Pressure,5419.52990487451
HAWK,8.416666666664241,22.0,0.00404166666713718,11.0000000012806,129.000000015018,,100,1520,1520,142.988943,Tubing Pressure,5472.57887002555
